forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-29,CO,"",,Walker Stapleton,R,false,deluxe,0.0616,43.83,39.41,48.23
2018-10-29,CO,"",,Others,,false,deluxe,0.0,1.83,0.49,3.54
2018-10-29,CT,"",,Ned Lamont,D,false,deluxe,0.8082,51.58,47.05,56.09
2018-10-29,CT,"",,Bob Stefanowski,R,false,deluxe,0.1918,45.75,41.2,50.24
2018-10-29,CT,"",,Others,,false,deluxe,0.0,2.67,0.83,4.96
2018-10-29,FL,"",,Andrew Gillum,D,false,deluxe,0.7406,50.69,46.69,54.7
2018-10-29,FL,"",,Ron DeSantis,R,false,deluxe,0.2594,46.87,42.82,50.84
2018-10-29,FL,"",,Others,,false,deluxe,0.0,2.44,0.74,4.59
2018-10-29,GA,"",,Brian Kemp,R,false,deluxe,0.5794,49.82,46.11,53.51
2018-10-29,GA,"",,Stacey Abrams,D,false,deluxe,0.4206,48.99,45.3,52.68
2018-10-29,GA,"",,Ted Metz,L,false,deluxe,0.0,1.19,0.27,2.4
2018-10-29,HI,"",,David Ige,D,true,deluxe,0.9985,63.25,57.5,68.98
2018-10-29,HI,"",,Andria Tupola,R,false,deluxe,0.0015,33.15,27.38,38.88
2018-10-29,HI,"",,Others,,false,deluxe,0.0,3.6,1.27,6.44
2018-10-29,IA,"",,Fred Hubbell,D,false,deluxe,0.7656,51.14,45.93,56.4
2018-10-29,IA,"",,Kim Reynolds,R,true,deluxe,0.2344,45.6,40.3,50.83
2018-10-29,IA,"",,Others,,false,deluxe,0.0,3.26,1.11,5.91
2018-10-29,ID,"",,Brad Little,R,false,deluxe,0.9706,55.11,49.07,61.14
2018-10-29,ID,"",,Paulette Jordan,D,false,deluxe,0.0294,38.03,31.94,43.99
2018-10-29,ID,"",,Others,,false,deluxe,0.0,6.87,3.19,11.13
2018-10-29,IL,"",,JB Pritzker,D,false,deluxe,0.9261,53.96,47.97,59.8
2018-10-29,IL,"",,Bruce Rauner,R,true,deluxe,0.0739,41.06,35.22,47.01
2018-10-29,IL,"",,Others,,false,deluxe,0.0,4.98,2.02,8.51
2018-10-29,KS,"",,Kris Kobach,R,false,deluxe,0.6265,44.66,39.05,50.1
2018-10-29,KS,"",,Laura Kelly,D,false,deluxe,0.3728,42.29,36.72,47.76
2018-10-29,KS,"",,Greg Orman,I,false,deluxe,0.0007,11.2,6.31,16.58
2018-10-29,KS,"",,Others,,false,deluxe,0.0,1.85,0.5,3.59
2018-10-29,MA,"",,Charlie Baker,R,true,deluxe,0.9985,65.15,59.49,70.76
2018-10-29,MA,"",,Jay Gonzalez,D,false,deluxe,0.0015,34.85,29.24,40.51
2018-10-29,MD,"",,Larry Hogan,R,true,deluxe,0.9853,56.31,51.79,60.84
2018-10-29,MD,"",,Ben Jealous,D,false,deluxe,0.0147,40.8,36.24,45.3
2018-10-29,MD,"",,Others,,false,deluxe,0.0,2.88,0.94,5.32
2018-10-29,ME,"",,Janet Mills,D,false,deluxe,0.8308,52.66,47.31,57.93
2018-10-29,ME,"",,Shawn Moody,R,false,deluxe,0.1692,44.99,39.73,50.32
2018-10-29,ME,"",,Others,,false,deluxe,0.0,2.35,0.7,4.44
2018-10-29,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9443,53.72,49.47,57.94
2018-10-29,MI,"",,Bill Schuette,R,false,deluxe,0.0557,43.53,39.27,47.73
2018-10-29,MI,"",,Others,,false,deluxe,0.0,2.75,0.88,5.08
2018-10-29,MN,"",,Tim Walz,D,false,deluxe,0.9199,53.75,49.11,58.38
2018-10-29,MN,"",,Jeff Johnson,R,false,deluxe,0.0801,43.9,39.25,48.48
2018-10-29,MN,"",,Others,,false,deluxe,0.0,2.35,0.69,4.43
2018-10-29,NE,"",,Pete Ricketts,R,true,deluxe,0.9929,61.38,55.93,66.81
2018-10-29,NE,"",,Bob Krist,D,false,deluxe,0.0071,38.62,33.19,44.07
2018-10-29,NH,"",,Chris Sununu,R,true,deluxe,0.935,54.74,49.81,59.63
2018-10-29,NH,"",,Molly Kelly,D,false,deluxe,0.065,43.23,38.33,48.12
2018-10-29,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,2.03,0.57,3.88
2018-10-29,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.9191,54.21,50.36,58.1
2018-10-29,NM,"",,Steve Pearce,R,false,deluxe,0.0809,45.79,41.9,49.64
2018-10-29,NV,"",,Adam Laxalt,R,false,deluxe,0.509,48.83,44.57,52.98
2018-10-29,NV,"",,Steve Sisolak,D,false,deluxe,0.491,48.61,44.42,52.79
2018-10-29,NV,"",,Others,,false,deluxe,0.0,2.56,0.78,4.8
2018-10-29,NY,"",,Andrew Cuomo,D,true,deluxe,0.9983,59.46,54.77,64.03
2018-10-29,NY,"",,Marc Molinaro,R,false,deluxe,0.0017,36.81,32.19,41.43
2018-10-29,NY,"",,Others,,false,deluxe,0.0,3.73,1.34,6.61
2018-10-29,OH,"",,Mike DeWine,R,false,deluxe,0.5715,49.52,45.32,53.67
2018-10-29,OH,"",,Richard Cordray,D,false,deluxe,0.4285,48.42,44.27,52.61
2018-10-29,OH,"",,Others,,false,deluxe,0.0,2.07,0.58,3.97
2018-10-29,OK,"",,Kevin Stitt,R,false,deluxe,0.82,52.42,47.77,56.99
2018-10-29,OK,"",,Drew Edmondson,D,false,deluxe,0.18,46.05,41.49,50.66
2018-10-29,OK,"",,Chris Powell,L,false,deluxe,0.0,1.53,0.38,3.01
2018-10-29,OR,"",,Kate Brown,D,true,deluxe,0.8034,49.84,44.58,55.11
2018-10-29,OR,"",,Knute Buehler,R,false,deluxe,0.1966,43.58,38.3,48.78
2018-10-29,OR,"",,Others,,false,deluxe,0.0,6.59,2.99,10.73
2018-10-29,PA,"",,Tom Wolf,D,true,deluxe,0.9912,56.9,52.82,61.0
2018-10-29,PA,"",,Scott Wagner,R,false,deluxe,0.0088,41.05,36.92,45.13
2018-10-29,PA,"",,Others,,false,deluxe,0.0,2.05,0.57,3.91
2018-10-29,RI,"",,Gina Raimondo,D,true,deluxe,0.9567,54.45,47.9,60.91
2018-10-29,RI,"",,Allan Fung,R,false,deluxe,0.0433,37.79,31.27,44.24
2018-10-29,RI,"",,Others,,false,deluxe,0.0,7.76,3.77,12.28
2018-10-29,SC,"",,Henry McMaster,R,true,deluxe,0.9863,58.39,53.84,62.88
2018-10-29,SC,"",,James Smith,D,false,deluxe,0.0137,41.61,37.12,46.16
2018-10-29,SD,"",,Kristi Noem,R,false,deluxe,0.7426,51.67,46.32,57.04
2018-10-29,SD,"",,Billie Sutton,D,false,deluxe,0.2574,46.48,41.12,51.8
2018-10-29,SD,"",,Kurt Evans,L,false,deluxe,0.0,1.85,0.5,3.58
2018-10-29,TN,"",,Bill Lee,R,false,deluxe,0.977,54.08,49.12,58.87
2018-10-29,TN,"",,Karl Dean,D,false,deluxe,0.023,39.53,34.63,44.39
2018-10-29,TN,"",,Others,,false,deluxe,0.0,6.4,2.87,10.49
2018-10-29,TX,"",,Greg Abbott,R,true,deluxe,0.9973,58.53,54.46,62.58
2018-10-29,TX,"",,Lupe Valdez,D,false,deluxe,0.0027,39.58,35.53,43.61
2018-10-29,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.89,0.52,3.65
2018-10-29,VT,"",,Phil Scott,R,true,deluxe,0.9738,53.26,47.54,59.01
2018-10-29,VT,"",,Christine Hallquist,D,false,deluxe,0.0262,37.05,31.21,42.73
2018-10-29,VT,"",,Others,,false,deluxe,0.0,9.69,5.15,14.78
2018-10-29,WI,"",,Tony Evers,D,false,deluxe,0.573,48.97,44.12,53.79
2018-10-29,WI,"",,Scott Walker,R,true,deluxe,0.427,47.66,42.8,52.45
2018-10-29,WI,"",,Others,,false,deluxe,0.0,3.38,1.17,6.07
2018-10-29,WY,"",,Mark Gordon,R,false,deluxe,0.9943,60.09,54.14,66.04
2018-10-29,WY,"",,Mary Throne,D,false,deluxe,0.0057,35.35,29.4,41.26
2018-10-29,WY,"",,Others,,false,deluxe,0.0,4.55,1.77,7.88
2018-10-30,AK,"",,Mike Dunleavy,R,false,deluxe,0.6938,50.83,45.42,56.26
2018-10-30,AK,"",,Mark Begich,D,false,deluxe,0.3062,46.79,41.33,52.21
2018-10-30,AK,"",,Others,,false,deluxe,0.0,2.38,0.71,4.46
2018-10-30,AL,"",,Kay Ivey,R,true,deluxe,0.9927,59.29,54.78,63.87
2018-10-30,AL,"",,Walt Maddox,D,false,deluxe,0.0073,40.71,36.13,45.22
2018-10-30,AR,"",,Asa Hutchinson,R,true,deluxe,0.9985,62.51,57.2,67.81
2018-10-30,AR,"",,Jared Henderson,D,false,deluxe,0.0015,34.73,29.4,40.01
2018-10-30,AR,"",,Mark West,L,false,deluxe,0.0,2.75,0.87,5.09
2018-10-30,AZ,"",,Doug Ducey,R,true,deluxe,0.9672,55.12,50.82,59.38
2018-10-30,AZ,"",,David Garcia,D,false,deluxe,0.0328,42.85,38.57,47.12
2018-10-30,AZ,"",,Angel Torres,G,false,deluxe,0.0,2.02,0.56,3.89
2018-10-30,CA,"",,Gavin Newsom,D,false,deluxe,0.9936,60.03,55.29,64.76
2018-10-30,CA,"",,John Cox,R,false,deluxe,0.0064,39.97,35.24,44.71
2018-10-30,CO,"",,Jared Polis,D,false,deluxe,0.937,54.32,49.88,58.74
2018-10-30,CO,"",,Walker Stapleton,R,false,deluxe,0.063,43.86,39.45,48.29
2018-10-30,CO,"",,Others,,false,deluxe,0.0,1.82,0.49,3.52
2018-10-30,CT,"",,Ned Lamont,D,false,deluxe,0.7626,51.17,46.67,55.59
2018-10-30,CT,"",,Bob Stefanowski,R,false,deluxe,0.2374,46.47,42.0,50.91
2018-10-30,CT,"",,Others,,false,deluxe,0.0,2.36,0.71,4.44
2018-10-30,FL,"",,Andrew Gillum,D,false,deluxe,0.7378,50.64,46.68,54.57
2018-10-30,FL,"",,Ron DeSantis,R,false,deluxe,0.2622,46.93,42.93,50.85
2018-10-30,FL,"",,Others,,false,deluxe,0.0,2.44,0.73,4.6
2018-10-30,GA,"",,Brian Kemp,R,false,deluxe,0.5723,49.76,46.02,53.43
2018-10-30,GA,"",,Stacey Abrams,D,false,deluxe,0.4277,49.06,45.37,52.78
2018-10-30,GA,"",,Ted Metz,L,false,deluxe,0.0,1.19,0.27,2.39
2018-10-30,HI,"",,David Ige,D,true,deluxe,0.9988,63.26,57.5,68.98
2018-10-30,HI,"",,Andria Tupola,R,false,deluxe,0.0012,33.15,27.4,38.91
2018-10-30,HI,"",,Others,,false,deluxe,0.0,3.59,1.29,6.39
2018-10-30,IA,"",,Fred Hubbell,D,false,deluxe,0.7631,51.12,45.82,56.3
2018-10-30,IA,"",,Kim Reynolds,R,true,deluxe,0.2369,45.55,40.33,50.84
2018-10-30,IA,"",,Others,,false,deluxe,0.0,3.33,1.14,5.99
2018-10-30,ID,"",,Brad Little,R,false,deluxe,0.9696,55.11,49.03,61.07
2018-10-30,ID,"",,Paulette Jordan,D,false,deluxe,0.0304,38.03,31.97,44.05
2018-10-30,ID,"",,Others,,false,deluxe,0.0,6.86,3.19,11.14
2018-10-30,IL,"",,JB Pritzker,D,false,deluxe,0.9273,53.94,47.99,59.85
2018-10-30,IL,"",,Bruce Rauner,R,true,deluxe,0.0727,41.08,35.17,46.96
2018-10-30,IL,"",,Others,,false,deluxe,0.0,4.98,2.04,8.45
2018-10-30,KS,"",,Kris Kobach,R,false,deluxe,0.621,45.29,40.02,50.43
2018-10-30,KS,"",,Laura Kelly,D,false,deluxe,0.3787,43.22,38.0,48.35
2018-10-30,KS,"",,Greg Orman,I,false,deluxe,0.0002,10.05,5.44,15.12
2018-10-30,KS,"",,Others,,false,deluxe,0.0,1.45,0.35,2.86
2018-10-30,MA,"",,Charlie Baker,R,true,deluxe,0.9983,65.15,59.46,70.8
2018-10-30,MA,"",,Jay Gonzalez,D,false,deluxe,0.0017,34.85,29.2,40.54
2018-10-30,MD,"",,Larry Hogan,R,true,deluxe,0.9851,56.34,51.81,60.86
2018-10-30,MD,"",,Ben Jealous,D,false,deluxe,0.0149,40.79,36.23,45.27
2018-10-30,MD,"",,Others,,false,deluxe,0.0,2.88,0.93,5.29
2018-10-30,ME,"",,Janet Mills,D,false,deluxe,0.8325,52.63,47.33,57.9
2018-10-30,ME,"",,Shawn Moody,R,false,deluxe,0.1675,45.02,39.7,50.26
2018-10-30,ME,"",,Others,,false,deluxe,0.0,2.35,0.71,4.42
2018-10-30,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9436,53.69,49.4,57.95
2018-10-30,MI,"",,Bill Schuette,R,false,deluxe,0.0564,43.52,39.25,47.75
2018-10-30,MI,"",,Others,,false,deluxe,0.0,2.79,0.9,5.14
2018-10-30,MN,"",,Tim Walz,D,false,deluxe,0.9202,53.74,49.14,58.33
2018-10-30,MN,"",,Jeff Johnson,R,false,deluxe,0.0798,43.91,39.29,48.49
2018-10-30,MN,"",,Others,,false,deluxe,0.0,2.35,0.7,4.41
2018-10-30,NE,"",,Pete Ricketts,R,true,deluxe,0.9934,61.39,55.96,66.83
2018-10-30,NE,"",,Bob Krist,D,false,deluxe,0.0066,38.61,33.17,44.04
2018-10-30,NH,"",,Chris Sununu,R,true,deluxe,0.9346,54.72,49.79,59.65
2018-10-30,NH,"",,Molly Kelly,D,false,deluxe,0.0654,43.21,38.31,48.15
2018-10-30,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,2.07,0.58,3.94
2018-10-30,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.918,54.21,50.36,58.09
2018-10-30,NM,"",,Steve Pearce,R,false,deluxe,0.082,45.79,41.91,49.64
2018-10-30,NV,"",,Adam Laxalt,R,false,deluxe,0.5162,48.83,44.63,53.01
2018-10-30,NV,"",,Steve Sisolak,D,false,deluxe,0.4838,48.6,44.4,52.74
2018-10-30,NV,"",,Others,,false,deluxe,0.0,2.57,0.8,4.78
2018-10-30,NY,"",,Andrew Cuomo,D,true,deluxe,0.9979,59.46,54.82,64.1
2018-10-30,NY,"",,Marc Molinaro,R,false,deluxe,0.0021,36.82,32.2,41.4
2018-10-30,NY,"",,Others,,false,deluxe,0.0,3.72,1.34,6.6
2018-10-30,OH,"",,Mike DeWine,R,false,deluxe,0.5248,49.33,45.13,53.52
2018-10-30,OH,"",,Richard Cordray,D,false,deluxe,0.4752,48.91,44.69,53.12
2018-10-30,OH,"",,Others,,false,deluxe,0.0,1.76,0.46,3.42
2018-10-30,OK,"",,Kevin Stitt,R,false,deluxe,0.8226,52.35,47.89,56.79
2018-10-30,OK,"",,Drew Edmondson,D,false,deluxe,0.1773,46.13,41.7,50.57
2018-10-30,OK,"",,Chris Powell,L,false,deluxe,0.0,1.52,0.38,2.98
2018-10-30,OR,"",,Kate Brown,D,true,deluxe,0.8113,50.36,45.28,55.35
2018-10-30,OR,"",,Knute Buehler,R,false,deluxe,0.1887,44.04,38.97,49.07
2018-10-30,OR,"",,Others,,false,deluxe,0.0,5.59,2.4,9.33
2018-10-30,PA,"",,Tom Wolf,D,true,deluxe,0.9912,56.91,52.85,60.94
2018-10-30,PA,"",,Scott Wagner,R,false,deluxe,0.0088,41.05,36.99,45.09
2018-10-30,PA,"",,Others,,false,deluxe,0.0,2.04,0.57,3.9
2018-10-30,RI,"",,Gina Raimondo,D,true,deluxe,0.9554,54.39,47.82,60.87
2018-10-30,RI,"",,Allan Fung,R,false,deluxe,0.0446,37.74,31.19,44.27
2018-10-30,RI,"",,Others,,false,deluxe,0.0,7.86,3.86,12.43
2018-10-30,SC,"",,Henry McMaster,R,true,deluxe,0.9864,58.36,53.86,62.86
2018-10-30,SC,"",,James Smith,D,false,deluxe,0.0136,41.64,37.14,46.14
2018-10-30,SD,"",,Kristi Noem,R,false,deluxe,0.7399,51.69,46.32,57.01
2018-10-30,SD,"",,Billie Sutton,D,false,deluxe,0.2601,46.47,41.15,51.83
2018-10-30,SD,"",,Kurt Evans,L,false,deluxe,0.0,1.85,0.5,3.58
2018-10-30,TN,"",,Bill Lee,R,false,deluxe,0.9777,54.16,49.35,58.9
2018-10-30,TN,"",,Karl Dean,D,false,deluxe,0.0223,39.86,35.02,44.61
2018-10-30,TN,"",,Others,,false,deluxe,0.0,5.98,2.63,9.94
2018-10-30,TX,"",,Greg Abbott,R,true,deluxe,0.9974,58.83,54.77,62.92
2018-10-30,TX,"",,Lupe Valdez,D,false,deluxe,0.0026,39.29,35.2,43.32
2018-10-30,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.88,0.51,3.6
2018-10-30,VT,"",,Phil Scott,R,true,deluxe,0.9735,53.28,47.48,59.02
2018-10-30,VT,"",,Christine Hallquist,D,false,deluxe,0.0265,37.08,31.24,42.81
2018-10-30,VT,"",,Others,,false,deluxe,0.0,9.64,5.12,14.72
2018-10-30,WI,"",,Tony Evers,D,false,deluxe,0.5755,48.97,44.19,53.72
2018-10-30,WI,"",,Scott Walker,R,true,deluxe,0.4245,47.66,42.85,52.44
2018-10-30,WI,"",,Others,,false,deluxe,0.0,3.38,1.16,6.07
2018-10-30,WY,"",,Mark Gordon,R,false,deluxe,0.995,60.07,54.09,65.95
2018-10-30,WY,"",,Mary Throne,D,false,deluxe,0.005,35.38,29.49,41.31
2018-10-30,WY,"",,Others,,false,deluxe,0.0,4.55,1.77,7.83
2018-10-31,AK,"",,Mike Dunleavy,R,false,deluxe,0.6923,50.87,45.43,56.38
2018-10-31,AK,"",,Mark Begich,D,false,deluxe,0.3077,46.76,41.29,52.22
2018-10-31,AK,"",,Others,,false,deluxe,0.0,2.37,0.71,4.46
2018-10-31,AL,"",,Kay Ivey,R,true,deluxe,0.9929,59.32,54.8,63.9
2018-10-31,AL,"",,Walt Maddox,D,false,deluxe,0.0071,40.68,36.1,45.2
2018-10-31,AR,"",,Asa Hutchinson,R,true,deluxe,0.9986,62.6,57.34,67.88
2018-10-31,AR,"",,Jared Henderson,D,false,deluxe,0.0014,34.65,29.34,39.88
2018-10-31,AR,"",,Mark West,L,false,deluxe,0.0,2.75,0.89,5.06
2018-10-31,AZ,"",,Doug Ducey,R,true,deluxe,0.9767,55.44,51.3,59.57
2018-10-31,AZ,"",,David Garcia,D,false,deluxe,0.0233,42.61,38.47,46.72
2018-10-31,AZ,"",,Angel Torres,G,false,deluxe,0.0,1.95,0.54,3.75
2018-10-31,CA,"",,Gavin Newsom,D,false,deluxe,0.9942,59.88,55.23,64.5
2018-10-31,CA,"",,John Cox,R,false,deluxe,0.0058,40.12,35.5,44.77
2018-10-31,CO,"",,Jared Polis,D,false,deluxe,0.9358,54.27,49.85,58.68
2018-10-31,CO,"",,Walker Stapleton,R,false,deluxe,0.0642,43.91,39.47,48.3
2018-10-31,CO,"",,Others,,false,deluxe,0.0,1.82,0.49,3.53
2018-10-31,CT,"",,Ned Lamont,D,false,deluxe,0.7857,51.39,47.07,55.68
2018-10-31,CT,"",,Bob Stefanowski,R,false,deluxe,0.2143,46.35,42.04,50.64
2018-10-31,CT,"",,Others,,false,deluxe,0.0,2.26,0.66,4.27
2018-10-31,FL,"",,Andrew Gillum,D,false,deluxe,0.7371,50.58,46.67,54.51
2018-10-31,FL,"",,Ron DeSantis,R,false,deluxe,0.2629,46.98,43.03,50.86
2018-10-31,FL,"",,Others,,false,deluxe,0.0,2.44,0.73,4.58
2018-10-31,GA,"",,Brian Kemp,R,false,deluxe,0.5818,49.81,46.1,53.51
2018-10-31,GA,"",,Stacey Abrams,D,false,deluxe,0.4182,49.01,45.28,52.71
2018-10-31,GA,"",,Ted Metz,L,false,deluxe,0.0,1.19,0.27,2.4
2018-10-31,HI,"",,David Ige,D,true,deluxe,0.9988,63.2,57.44,68.87
2018-10-31,HI,"",,Andria Tupola,R,false,deluxe,0.0012,33.21,27.52,38.9
2018-10-31,HI,"",,Others,,false,deluxe,0.0,3.59,1.28,6.43
2018-10-31,IA,"",,Fred Hubbell,D,false,deluxe,0.7636,51.02,45.72,56.28
2018-10-31,IA,"",,Kim Reynolds,R,true,deluxe,0.2364,45.56,40.24,50.81
2018-10-31,IA,"",,Others,,false,deluxe,0.0,3.42,1.19,6.18
2018-10-31,ID,"",,Brad Little,R,false,deluxe,0.9712,55.15,49.15,61.11
2018-10-31,ID,"",,Paulette Jordan,D,false,deluxe,0.0288,37.97,31.93,43.92
2018-10-31,ID,"",,Others,,false,deluxe,0.0,6.88,3.23,11.11
2018-10-31,IL,"",,JB Pritzker,D,false,deluxe,0.9247,53.87,47.93,59.74
2018-10-31,IL,"",,Bruce Rauner,R,true,deluxe,0.0753,41.12,35.23,47.05
2018-10-31,IL,"",,Others,,false,deluxe,0.0,5.0,2.05,8.47
2018-10-31,KS,"",,Kris Kobach,R,false,deluxe,0.5778,44.95,39.76,50.03
2018-10-31,KS,"",,Laura Kelly,D,false,deluxe,0.4218,43.66,38.49,48.76
2018-10-31,KS,"",,Greg Orman,I,false,deluxe,0.0004,9.84,5.31,14.91
2018-10-31,KS,"",,Others,,false,deluxe,0.0,1.55,0.39,3.05
2018-10-31,MA,"",,Charlie Baker,R,true,deluxe,0.9992,65.97,60.45,71.5
2018-10-31,MA,"",,Jay Gonzalez,D,false,deluxe,0.0008,34.03,28.5,39.55
2018-10-31,MD,"",,Larry Hogan,R,true,deluxe,0.9854,56.41,51.92,60.91
2018-10-31,MD,"",,Ben Jealous,D,false,deluxe,0.0146,40.71,36.2,45.16
2018-10-31,MD,"",,Others,,false,deluxe,0.0,2.87,0.93,5.28
2018-10-31,ME,"",,Janet Mills,D,false,deluxe,0.8424,52.93,47.83,57.94
2018-10-31,ME,"",,Shawn Moody,R,false,deluxe,0.1576,45.21,40.19,50.27
2018-10-31,ME,"",,Others,,false,deluxe,0.0,1.86,0.51,3.63
2018-10-31,MI,"",,Gretchen Whitmer,D,false,deluxe,0.941,53.63,49.36,57.87
2018-10-31,MI,"",,Bill Schuette,R,false,deluxe,0.059,43.55,39.25,47.83
2018-10-31,MI,"",,Others,,false,deluxe,0.0,2.82,0.91,5.17
2018-10-31,MN,"",,Tim Walz,D,false,deluxe,0.9156,53.67,49.06,58.28
2018-10-31,MN,"",,Jeff Johnson,R,false,deluxe,0.0844,43.99,39.31,48.6
2018-10-31,MN,"",,Others,,false,deluxe,0.0,2.34,0.7,4.39
2018-10-31,NE,"",,Pete Ricketts,R,true,deluxe,0.9929,61.49,56.08,66.96
2018-10-31,NE,"",,Bob Krist,D,false,deluxe,0.0071,38.51,33.04,43.92
2018-10-31,NH,"",,Chris Sununu,R,true,deluxe,0.9074,54.17,49.25,59.02
2018-10-31,NH,"",,Molly Kelly,D,false,deluxe,0.0926,44.18,39.29,49.09
2018-10-31,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.66,0.43,3.23
2018-10-31,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.915,54.17,50.3,58.06
2018-10-31,NM,"",,Steve Pearce,R,false,deluxe,0.085,45.83,41.94,49.7
2018-10-31,NV,"",,Adam Laxalt,R,false,deluxe,0.5211,48.91,44.66,53.15
2018-10-31,NV,"",,Steve Sisolak,D,false,deluxe,0.4789,48.53,44.29,52.77
2018-10-31,NV,"",,Others,,false,deluxe,0.0,2.55,0.79,4.77
2018-10-31,NY,"",,Andrew Cuomo,D,true,deluxe,0.9983,59.42,54.8,64.08
2018-10-31,NY,"",,Marc Molinaro,R,false,deluxe,0.0017,36.87,32.2,41.48
2018-10-31,NY,"",,Others,,false,deluxe,0.0,3.71,1.35,6.63
2018-10-31,OH,"",,Mike DeWine,R,false,deluxe,0.5347,49.37,45.1,53.55
2018-10-31,OH,"",,Richard Cordray,D,false,deluxe,0.4653,48.85,44.61,53.07
2018-10-31,OH,"",,Others,,false,deluxe,0.0,1.78,0.47,3.46
2018-10-31,OK,"",,Kevin Stitt,R,false,deluxe,0.8236,52.36,47.87,56.81
2018-10-31,OK,"",,Drew Edmondson,D,false,deluxe,0.1764,46.11,41.62,50.57
2018-10-31,OK,"",,Chris Powell,L,false,deluxe,0.0,1.53,0.39,3.01
2018-10-31,OR,"",,Kate Brown,D,true,deluxe,0.7737,49.8,44.78,54.75
2018-10-31,OR,"",,Knute Buehler,R,false,deluxe,0.2263,44.53,39.54,49.44
2018-10-31,OR,"",,Others,,false,deluxe,0.0,5.67,2.44,9.45
2018-10-31,PA,"",,Tom Wolf,D,true,deluxe,0.9904,56.86,52.74,60.9
2018-10-31,PA,"",,Scott Wagner,R,false,deluxe,0.0096,41.09,37.04,45.16
2018-10-31,PA,"",,Others,,false,deluxe,0.0,2.05,0.58,3.92
2018-10-31,RI,"",,Gina Raimondo,D,true,deluxe,0.9557,54.45,47.93,60.85
2018-10-31,RI,"",,Allan Fung,R,false,deluxe,0.0443,37.86,31.38,44.32
2018-10-31,RI,"",,Others,,false,deluxe,0.0,7.69,3.76,12.2
2018-10-31,SC,"",,Henry McMaster,R,true,deluxe,0.9865,58.41,53.89,62.98
2018-10-31,SC,"",,James Smith,D,false,deluxe,0.0135,41.59,37.02,46.11
2018-10-31,SD,"",,Kristi Noem,R,false,deluxe,0.7502,51.75,46.46,57.03
2018-10-31,SD,"",,Billie Sutton,D,false,deluxe,0.2498,46.41,41.11,51.7
2018-10-31,SD,"",,Kurt Evans,L,false,deluxe,0.0,1.84,0.5,3.57
2018-10-31,TN,"",,Bill Lee,R,false,deluxe,0.9827,54.47,49.68,59.13
2018-10-31,TN,"",,Karl Dean,D,false,deluxe,0.0173,39.5,34.74,44.24
2018-10-31,TN,"",,Others,,false,deluxe,0.0,6.03,2.67,9.94
2018-10-31,TX,"",,Greg Abbott,R,true,deluxe,0.9979,58.86,54.82,62.89
2018-10-31,TX,"",,Lupe Valdez,D,false,deluxe,0.0021,39.23,35.18,43.26
2018-10-31,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.91,0.53,3.67
2018-10-31,VT,"",,Phil Scott,R,true,deluxe,0.975,53.34,47.54,59.01
2018-10-31,VT,"",,Christine Hallquist,D,false,deluxe,0.025,37.02,31.29,42.76
2018-10-31,VT,"",,Others,,false,deluxe,0.0,9.63,5.14,14.64
2018-10-31,WI,"",,Tony Evers,D,false,deluxe,0.5628,48.88,44.11,53.62
2018-10-31,WI,"",,Scott Walker,R,true,deluxe,0.4372,47.75,43.0,52.47
2018-10-31,WI,"",,Others,,false,deluxe,0.0,3.37,1.17,6.06
2018-10-31,WY,"",,Mark Gordon,R,false,deluxe,0.9953,60.15,54.15,66.05
2018-10-31,WY,"",,Mary Throne,D,false,deluxe,0.0047,35.3,29.36,41.17
2018-10-31,WY,"",,Others,,false,deluxe,0.0,4.55,1.8,7.83
2018-11-01,AK,"",,Mike Dunleavy,R,false,deluxe,0.6993,50.93,45.44,56.39
2018-11-01,AK,"",,Mark Begich,D,false,deluxe,0.3007,46.68,41.23,52.16
2018-11-01,AK,"",,Others,,false,deluxe,0.0,2.39,0.73,4.5
2018-11-01,AL,"",,Kay Ivey,R,true,deluxe,0.9921,59.33,54.79,63.9
2018-11-01,AL,"",,Walt Maddox,D,false,deluxe,0.0079,40.67,36.1,45.21
2018-11-01,AR,"",,Asa Hutchinson,R,true,deluxe,0.9995,62.5,57.79,67.15
2018-11-01,AR,"",,Jared Henderson,D,false,deluxe,0.0005,35.1,30.45,39.81
2018-11-01,AR,"",,Mark West,L,false,deluxe,0.0,2.4,0.73,4.52
2018-11-01,AZ,"",,Doug Ducey,R,true,deluxe,0.9804,55.65,51.64,59.7
2018-11-01,AZ,"",,David Garcia,D,false,deluxe,0.0195,42.42,38.32,46.45
2018-11-01,AZ,"",,Angel Torres,G,false,deluxe,0.0,1.93,0.54,3.72
2018-11-01,CA,"",,Gavin Newsom,D,false,deluxe,0.9941,59.86,55.25,64.49
