date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
2011-11-13,2011,0,,SF,NYG,1586.623,1567.302,0.6190199981218375,0.3809800018781625,1601.883,1552.042,27,20
2011-11-14,2011,0,,GB,MIN,1748.317,1435.925,0.8977474430562506,0.10225255694374935,1754.712,1429.53,45,7
2011-11-17,2011,0,,DEN,NYJ,1429.124,1585.374,0.37161907243415443,0.6283809275658456,1450.226,1564.272,17,13
2011-11-20,2011,0,,WSH,DAL,1378.817,1530.008,0.3784446169023265,0.6215553830976734,1368.72,1540.105,24,27
2011-11-20,2011,0,,LAR,SEA,1361.822,1424.563,0.5032509165174416,0.4967490834825584,1332.7,1453.684,7,24
2011-11-20,2011,0,,DET,CAR,1518.277,1346.495,0.7962511849618917,0.20374881503810827,1528.24,1336.532,49,35
2011-11-20,2011,0,,NYG,PHI,1552.042,1496.996,0.6661983122971948,0.33380168770280516,1522.737,1526.301,10,17
2011-11-20,2011,0,,MIA,BUF,1453.491,1471.688,0.5669504428224679,0.43304955717753213,1481.75,1443.429,35,8
2011-11-20,2011,0,,BAL,CIN,1616.37,1535.379,0.698547716828901,0.30145228317109896,1628.126,1523.622,31,24
2011-11-20,2011,0,,ATL,TEN,1582.328,1498.863,0.7015381661266885,0.2984618338733115,1593.209,1487.981,23,17
2011-11-20,2011,0,,CLE,JAX,1395.118,1442.875,0.5247943183377518,0.4752056816622482,1410.295,1427.697,14,10
2011-11-20,2011,0,,CHI,LAC,1605.799,1503.542,0.7236837985451077,0.27631620145489233,1618.562,1490.78,31,20
2011-11-20,2011,0,,GB,TB,1754.712,1461.418,0.8872051999828332,0.1127948000171668,1759.179,1456.951,35,26
2011-11-20,2011,0,,MIN,OAK,1429.53,1479.552,0.5215417313601927,0.47845826863980734,1409.094,1499.989,21,27
2011-11-20,2011,0,,SF,ARI,1601.883,1390.645,0.830637733837025,0.169362266162975,1610.409,1382.119,23,7
2011-11-21,2011,0,,NE,KC,1680.539,1421.274,0.8660666276654219,0.13393337233457814,1688.63,1413.183,34,3
2011-11-24,2011,0,,BAL,SF,1628.126,1610.409,0.6168400740640758,0.3831599259359242,1645.836,1592.699,16,6
2011-11-24,2011,0,,DAL,MIA,1540.105,1481.75,0.6704207060213491,0.32957929397865093,1544.431,1477.424,20,19
2011-11-24,2011,0,,DET,GB,1528.24,1759.179,0.27783591552731046,0.7221640844726895,1514.987,1772.432,15,27
2011-11-27,2011,0,,PHI,NE,1526.301,1688.63,0.36348481309538827,0.6365151869046117,1505.803,1709.128,20,38
2011-11-27,2011,0,,CIN,CLE,1523.622,1410.295,0.7362431412023145,0.2637568587976855,1530.387,1403.531,23,20
2011-11-27,2011,0,,LAR,ARI,1332.7,1382.119,0.5224078417119419,0.4775921582880581,1318.113,1396.706,20,23
2011-11-27,2011,0,,OAK,CHI,1499.989,1618.562,0.4235075314020102,0.5764924685979897,1521.163,1597.387,25,20
2011-11-27,2011,0,,JAX,HOU,1427.697,1608.594,0.339133781555637,0.660866218444363,1414.299,1621.992,13,20
2011-11-27,2011,0,,KC,PIT,1413.183,1646.488,0.2751114839852432,0.7248885160147568,1404.957,1654.715,9,13
2011-11-27,2011,0,,NYJ,BUF,1564.272,1443.429,0.7445585568557788,0.25544144314422124,1571.854,1435.847,28,24
2011-11-27,2011,0,,ATL,MIN,1593.209,1409.094,0.8075270942949825,0.19247290570501752,1601.501,1400.802,24,14
2011-11-27,2011,0,,LAC,DEN,1490.78,1450.226,0.6473971684333716,0.3526028315666284,1471.926,1469.08,13,16
2011-11-27,2011,0,,TEN,TB,1487.981,1456.951,0.6347833722013029,0.3652166277986971,1501.6,1443.332,23,17
2011-11-27,2011,0,,SEA,WSH,1453.684,1368.72,0.7033417657591725,0.2966582342408275,1424.309,1398.095,17,23
2011-11-27,2011,0,,IND,CAR,1347.042,1336.532,0.6069883876918492,0.39301161230815085,1319.42,1364.154,19,27
2011-11-28,2011,0,,NO,NYG,1601.815,1522.737,0.696223741474369,0.30377625852563095,1620.393,1504.159,49,24
2011-12-01,2011,0,,SEA,PHI,1424.309,1505.803,0.47628104201644195,0.523718957983558,1454.813,1475.3,31,14
2011-12-04,2011,0,,TB,CAR,1443.332,1364.154,0.6963454747448207,0.30365452525517933,1398.685,1408.802,19,38
2011-12-04,2011,0,,WSH,NYJ,1398.095,1571.854,0.34840283804737654,0.6515971619526235,1379.686,1590.263,19,34
2011-12-04,2011,0,,SF,LAR,1592.699,1318.113,0.8759706281415742,0.12402937185842577,1599.782,1311.03,26,0
2011-12-04,2011,0,,PIT,CIN,1654.715,1530.387,0.7483552779706346,0.2516447220293654,1670.319,1514.782,35,7
2011-12-04,2011,0,,BUF,TEN,1435.847,1501.6,0.498916347587329,0.5010836524126709,1416.437,1521.011,17,23
2011-12-04,2011,0,,CHI,KC,1597.387,1404.957,0.8148573112286965,0.18514268877130347,1559.007,1443.337,3,10
2011-12-04,2011,0,,CLE,BAL,1403.531,1645.836,0.2649008808177039,0.7350991191822961,1390.254,1659.113,10,24
2011-12-04,2011,0,,ARI,DAL,1396.706,1544.431,0.38314904174857217,0.6168509582514279,1421.651,1519.487,19,13
2011-12-04,2011,0,,HOU,ATL,1621.992,1601.501,0.6206070779944471,0.37939292200555286,1637.181,1586.312,17,10
2011-12-04,2011,0,,MIA,OAK,1477.424,1521.163,0.5305589032630215,0.46944109673697854,1505.735,1492.852,34,14
2011-12-04,2011,0,,MIN,DEN,1400.802,1469.08,0.4952827187614621,0.5047172812385379,1387.09,1482.792,32,35
2011-12-04,2011,0,,NO,DET,1620.393,1514.987,0.7272938577455729,0.27270614225442713,1634.102,1501.278,31,17
2011-12-04,2011,0,,NE,IND,1709.128,1319.42,0.9319800051040477,0.06801999489595234,1711.473,1317.076,31,24
2011-12-04,2011,0,,NYG,GB,1504.159,1772.432,0.23683086358246408,0.7631691364175359,1498.148,1778.443,35,38
2011-12-05,2011,0,,JAX,LAC,1414.299,1471.926,0.5106090074283872,0.4893909925716128,1381.317,1504.908,14,38
2011-12-08,2011,0,,PIT,CLE,1670.319,1390.254,0.8793568541851489,0.12064314581485114,1675.502,1385.071,14,3
2011-12-11,2011,0,,TEN,NO,1521.011,1634.102,0.43123012134904437,0.5687698786509556,1505.888,1649.224,17,22
2011-12-11,2011,0,,DAL,NYG,1519.487,1498.148,0.621755763192379,0.378244236807621,1501.544,1516.091,34,37
2011-12-11,2011,0,,DEN,CHI,1482.792,1559.007,0.48386592089889796,0.516134079101102,1497.175,1544.624,13,10
2011-12-11,2011,0,,DET,MIN,1501.278,1387.09,0.737204476234591,0.26279552376540904,1510.736,1377.633,34,28
2011-12-11,2011,0,,CAR,ATL,1408.802,1586.312,0.34351712978326393,0.656482870216736,1394.44,1600.674,23,31
2011-12-11,2011,0,,CIN,HOU,1514.782,1637.181,0.4181396009669485,0.5818603990330515,1509.133,1642.83,19,20
2011-12-11,2011,0,,LAC,BUF,1504.908,1416.437,0.7075366544277308,0.29246334557226916,1523.128,1398.217,37,10
2011-12-11,2011,0,,GB,OAK,1778.443,1492.852,0.8826910319878047,0.11730896801219526,1785.392,1485.903,46,16
2011-12-11,2011,0,,JAX,TB,1381.317,1398.685,0.5681217029767773,0.43187829702322267,1409.489,1370.513,41,14
2011-12-11,2011,0,,MIA,PHI,1505.735,1475.3,0.6339889545977576,0.3660110454022424,1468.181,1512.853,10,26
2011-12-11,2011,0,,ARI,SF,1421.651,1599.782,0.3427114253367854,0.6572885746632147,1436.876,1584.557,21,19
2011-12-11,2011,0,,NYJ,KC,1590.263,1443.337,0.7720537156190906,0.22794628438090936,1604.12,1429.481,37,10
2011-12-11,2011,0,,BAL,IND,1659.113,1317.076,0.9123836799875503,0.08761632001244968,1663.118,1313.072,24,10
2011-12-11,2011,0,,WSH,NE,1379.686,1711.473,0.17715403339215358,0.8228459666078465,1373.115,1718.044,27,34
2011-12-12,2011,0,,SEA,LAR,1454.813,1311.03,0.7688540017162281,0.23114599828377191,1467.016,1298.826,30,13
2011-12-15,2011,0,,ATL,JAX,1600.674,1409.489,0.8137736527842776,0.1862263472157224,1611.79,1398.372,41,14
2011-12-17,2011,0,,TB,DAL,1370.513,1501.544,0.4061015748379603,0.5938984251620397,1348.172,1523.885,15,31
2011-12-18,2011,0,,HOU,CAR,1642.83,1394.44,0.8586373225852357,0.14136267741476427,1587.308,1449.962,13,28
2011-12-18,2011,0,,BUF,MIA,1398.217,1468.181,0.49285671580431956,0.5071432841956804,1377.766,1488.632,23,30
2011-12-18,2011,0,,LAR,CIN,1298.826,1509.133,0.30228206809878166,0.6977179319012183,1287.034,1520.926,13,20
2011-12-18,2011,0,,OAK,DET,1485.903,1510.736,0.5575487953920041,0.4424512046079959,1478.03,1518.609,27,28
2011-12-18,2011,0,,PHI,NYJ,1512.853,1604.12,0.4622706047608046,0.5377293952391954,1548.727,1568.246,45,19
2011-12-18,2011,0,,NYG,WSH,1516.091,1373.115,0.768027390183312,0.231972609816688,1471.321,1417.885,10,23
2011-12-18,2011,0,,MIN,NO,1377.633,1649.224,0.23339607097240767,0.7666039290275923,1364.253,1662.604,20,42
2011-12-18,2011,0,,CHI,SEA,1544.624,1467.016,0.6944310943221897,0.30556890567781025,1496.819,1514.821,14,38
2011-12-18,2011,0,,LAC,BAL,1523.128,1663.118,0.39372591714203514,0.6062740828579649,1561.347,1624.899,34,14
2011-12-18,2011,0,,IND,TEN,1313.072,1505.888,0.3239302490669125,0.6760697509330875,1351.947,1467.013,27,13
2011-12-18,2011,0,,KC,GB,1429.481,1785.392,0.1578094064776616,0.8421905935223384,1464.26,1750.613,19,14
2011-12-18,2011,0,,ARI,CLE,1436.876,1385.071,0.6620366880760552,0.3379633119239448,1445.774,1376.173,20,17
2011-12-18,2011,0,,DEN,NE,1497.175,1718.044,0.2896151094918246,0.7103848905081753,1481.249,1733.97,23,41
2011-12-19,2011,0,,SF,PIT,1584.557,1675.502,0.4627313935178464,0.5372686064821536,1615.985,1644.073,20,3
2011-12-22,2011,0,,IND,HOU,1351.947,1587.308,0.2727575227891449,0.7272424772108551,1373.803,1565.452,19,16
2011-12-24,2011,0,,CAR,TB,1449.962,1348.172,0.7231459143968505,0.2768540856031495,1467.958,1330.176,48,16
2011-12-24,2011,0,,SEA,SF,1514.821,1615.985,0.44814296502430107,0.5518570349756989,1505.133,1625.673,17,19
2011-12-24,2011,0,,BAL,CLE,1624.899,1376.173,0.858871928097921,0.141128071902079,1629.706,1371.366,20,14
2011-12-24,2011,0,,CIN,ARI,1520.926,1445.774,0.6914228675322478,0.3085771324677522,1532.991,1433.709,23,16
2011-12-24,2011,0,,TEN,JAX,1467.013,1398.372,0.6833693282013297,0.3166306717986703,1478.63,1386.755,23,17
2011-12-24,2011,0,,DAL,PHI,1523.885,1548.727,0.5575360148943413,0.44246398510565865,1493.91,1578.701,7,20
2011-12-24,2011,0,,NE,MIA,1733.97,1488.632,0.8564913776716713,0.14350862232832873,1737.457,1485.145,27,24
2011-12-24,2011,0,,DET,LAC,1518.609,1561.347,0.5319938203924938,0.46800617960750623,1549.811,1530.144,38,10
2011-12-24,2011,0,,KC,OAK,1464.26,1478.03,0.5731961858492789,0.4268038141507211,1447.988,1494.301,13,16
2011-12-24,2011,0,,BUF,DEN,1377.766,1481.249,0.4448438866686088,0.5551561133313911,1415.011,1444.003,40,14
2011-12-24,2011,0,,PIT,LAR,1644.073,1287.034,0.9190457538655759,0.08095424613442415,1648.6,1282.507,27,0
2011-12-24,2011,0,,NYJ,NYG,1568.246,1471.321,0.7175042222762092,0.28249577772379075,1525.298,1514.269,14,29
2011-12-24,2011,0,,WSH,MIN,1417.885,1364.253,0.6643857928671638,0.3356142071328362,1388.679,1393.459,26,33
2011-12-25,2011,0,,GB,CHI,1750.613,1496.819,0.8623712215824383,0.13762877841756171,1757.124,1490.309,35,21
2011-12-26,2011,0,,NO,ATL,1662.604,1611.79,0.6607591277418235,0.33924087225817645,1684.526,1589.868,45,16
2012-01-01,2011,0,,GB,DET,1757.124,1549.811,0.8274354367606578,0.17256456323934222,1762.067,1544.868,45,41
2012-01-01,2011,0,,DEN,KC,1444.003,1447.988,0.5869159579735185,0.4130840420264815,1424.572,1467.419,3,7
2012-01-01,2011,0,,ARI,SEA,1433.709,1505.133,0.49075617422677364,0.5092438257732264,1447.87,1490.973,23,20
2012-01-01,2011,0,,NYG,DAL,1514.269,1493.91,0.6204281512094,0.3795718487906,1535.392,1472.787,31,14
2012-01-01,2011,0,,CLE,PIT,1371.366,1648.6,0.22763441200837453,0.7723655879916255,1364.683,1655.282,9,13
2012-01-01,2011,0,,JAX,IND,1386.755,1373.803,0.6103367103985963,0.38966328960140373,1401.401,1359.157,19,13
2012-01-01,2011,0,,PHI,WSH,1578.701,1388.679,0.8127569551978117,0.18724304480218834,1589.503,1377.877,34,10
2012-01-01,2011,0,,CIN,BAL,1532.991,1629.706,0.45448479602194897,0.5455152039780511,1513.302,1649.394,16,24
2012-01-01,2011,0,,MIN,CHI,1393.459,1490.309,0.4542921321422841,0.5457078678577159,1379.045,1504.723,13,17
2012-01-01,2011,0,,OAK,LAC,1494.301,1530.144,0.5418620685634772,0.4581379314365228,1466.131,1558.315,26,38
2012-01-01,2011,0,,MIA,NYJ,1485.145,1525.298,0.5356968714428274,0.4643031285571726,1495.233,1515.21,19,17
2012-01-01,2011,0,,ATL,TB,1589.868,1330.176,0.8663514885783752,0.13364851142162482,1597.067,1322.976,45,24
2012-01-01,2011,0,,NO,CAR,1684.526,1467.958,0.8349103506236816,0.16508964937631843,1694.383,1458.102,45,17
2012-01-01,2011,0,,NE,BUF,1737.457,1415.011,0.9029392723981728,0.09706072760182716,1743.015,1409.454,49,21
2012-01-01,2011,0,,HOU,TEN,1565.452,1478.63,0.7055685420772198,0.29443145792278025,1554.946,1489.136,22,23
2012-01-01,2011,0,,LAR,SF,1282.507,1625.673,0.1678066736625192,0.8321933263374808,1276.312,1631.868,27,34
2012-01-07,2011,0,w,NO,DET,1694.383,1544.868,0.7746658918245022,0.22533410817549782,1706.252,1533.0,45,28
2012-01-07,2011,0,w,HOU,CIN,1554.946,1513.302,0.6488281561018846,0.3511718438981154,1575.652,1492.596,31,10
2012-01-08,2011,0,w,DEN,PIT,1424.572,1655.282,0.27810048674484883,0.7218995132551511,1454.956,1624.899,29,23
2012-01-08,2011,0,w,NYG,ATL,1535.392,1597.067,0.5047849135683516,0.49521508643164835,1566.4,1566.059,24,2
2012-01-14,2011,0,d,NE,DEN,1743.015,1454.956,0.8841541478140031,0.11584585218599686,1750.17,1447.801,45,10
2012-01-14,2011,0,d,SF,NO,1631.868,1706.252,0.48649862137108457,0.5135013786289154,1648.468,1689.652,36,32
2012-01-15,2011,0,d,BAL,HOU,1649.394,1575.652,0.6896884438683129,0.31031155613168715,1661.534,1563.512,20,13
2012-01-15,2011,0,d,GB,NYG,1762.067,1566.4,0.8176520003212487,0.18234799967875126,1708.447,1620.019,20,37
2012-01-22,2011,0,c,SF,NYG,1648.468,1620.019,0.6313320751297272,0.3686679248702728,1630.187,1638.3,17,20
2012-01-22,2011,0,c,NE,BAL,1750.17,1661.534,0.7077331597854536,0.2922668402145464,1757.744,1653.96,23,20
2012-02-05,2011,1,s,NYG,NE,1638.3,1757.744,0.3345727580653463,0.6654272419346536,1660.949,1735.095,21,17
2012-09-05,2012,0,,NYG,DAL,1608.966,1483.525,0.749559910346294,0.250440089653706,1574.838,1517.653,17,24
2012-09-09,2012,0,,NYJ,BUF,1511.807,1441.302,0.6856864680713235,0.3143135319286765,1529.835,1423.274,48,28
2012-09-09,2012,0,,CHI,IND,1504.815,1407.771,0.7176430494112553,0.28235695058874466,1520.829,1391.758,41,21
2012-09-09,2012,0,,CLE,PHI,1411.456,1561.336,0.38022141086876166,0.6197785891312384,1406.38,1566.411,16,17
2012-09-09,2012,0,,ARI,SEA,1466.913,1495.649,0.5519993942900973,0.44800060570990274,1481.1,1481.462,20,16
2012-09-09,2012,0,,DEN,PIT,1466.868,1584.932,0.4242230571930015,0.5757769428069985,1497.134,1554.666,31,19
2012-09-09,2012,0,,GB,SF,1640.631,1588.458,0.6625104999283628,0.33748950007163725,1609.88,1619.21,22,30
2012-09-09,2012,0,,HOU,MIA,1544.008,1498.489,0.653893622603878,0.34610637739612204,1564.074,1478.422,30,10
2012-09-09,2012,0,,KC,ATL,1479.946,1545.706,0.498906273825307,0.501093726174693,1451.686,1573.966,24,40
2012-09-09,2012,0,,MIN,JAX,1421.03,1435.934,0.5715984449462957,0.42840155505370425,1432.643,1424.321,26,23
2012-09-09,2012,0,,NO,WSH,1628.101,1420.251,0.8278763732205561,0.17212362677944393,1586.57,1461.783,32,40
2012-09-09,2012,0,,TEN,NE,1494.424,1658.397,0.36129811614902385,0.6387018838509761,1473.05,1679.771,13,34
2012-09-09,2012,0,,TB,CAR,1383.651,1473.735,0.46396381317636515,0.5360361868236349,1404.753,1452.632,16,10
2012-09-09,2012,0,,DET,LAR,1523.667,1352.541,0.7956378604423525,0.20436213955764748,1529.607,1346.6,27,23
2012-09-10,2012,0,,BAL,CIN,1604.306,1496.731,0.7297632137582187,0.27023678624178127,1621.675,1479.362,44,13
2012-09-10,2012,0,,OAK,LAC,1479.087,1540.543,0.5051000490968317,0.4948999509031683,1456.855,1562.775,14,22
2012-09-13,2012,0,,GB,CHI,1609.88,1520.829,0.7082270577161208,0.2917729422838792,1624.272,1506.436,23,10
2012-09-16,2012,0,,PIT,NYJ,1554.666,1529.835,0.6264714597804372,0.37352854021956283,1575.411,1509.089,27,10
2012-09-16,2012,0,,SF,DET,1619.21,1529.607,0.7088832402728961,0.29111675972710394,1631.163,1517.654,27,19
2012-09-16,2012,0,,LAR,WSH,1346.6,1461.783,0.4282789237216405,0.5717210762783596,1362.822,1445.561,31,28
2012-09-16,2012,0,,PHI,BAL,1566.411,1621.675,0.5140075639641907,0.4859924360358093,1573.118,1614.968,24,23
2012-09-16,2012,0,,SEA,DAL,1481.462,1517.653,0.5413647253240705,0.45863527467592946,1509.027,1490.087,27,7
2012-09-16,2012,0,,JAX,HOU,1424.321,1564.074,0.3940516262886003,0.6059483737113998,1401.115,1587.28,7,27
2012-09-16,2012,0,,IND,MIN,1391.758,1432.643,0.5346486520601852,0.4653513479398148,1404.52,1419.881,23,20
2012-09-16,2012,0,,CIN,CLE,1479.362,1406.38,0.6887513565675452,0.31124864343245484,1491.543,1394.2,34,27
2012-09-16,2012,0,,CAR,NO,1452.632,1586.57,0.4020720337662292,0.5979279662337709,1479.758,1559.444,35,27
2012-09-16,2012,0,,BUF,KC,1423.274,1451.686,0.5524605798137504,0.4475394201862496,1449.198,1425.762,35,17
2012-09-16,2012,0,,LAC,TEN,1562.775,1473.05,0.7090281487268287,0.29097185127317127,1581.083,1454.742,38,10
2012-09-16,2012,0,,MIA,OAK,1478.422,1456.855,0.6220643754885589,0.37793562451144114,1501.225,1434.052,35,13
2012-09-16,2012,0,,NE,ARI,1679.771,1481.1,0.8202161025221247,0.17978389747787527,1659.295,1501.576,18,20
2012-09-16,2012,0,,NYG,TB,1574.838,1404.753,0.7946617676934529,0.20533823230654713,1582.554,1397.037,41,34
2012-09-17,2012,0,,ATL,DEN,1573.966,1497.134,0.6934823867350474,0.30651761326495264,1585.173,1485.928,27,21
2012-09-20,2012,0,,CAR,NYG,1479.758,1582.554,0.44582074000113253,0.5541792599988675,1449.944,1612.368,7,36
2012-09-23,2012,0,,DAL,TB,1490.087,1397.037,0.712961063325656,0.287038936674344,1500.509,1386.615,16,10
2012-09-23,2012,0,,ARI,PHI,1501.576,1573.118,0.4905864176904361,0.5094135823095639,1533.162,1541.532,27,6
2012-09-23,2012,0,,CHI,LAR,1506.436,1362.822,0.7686810653888771,0.23131893461112285,1518.65,1350.608,23,6
2012-09-23,2012,0,,CLE,BUF,1394.2,1449.198,0.5143900600138157,0.4856099399861843,1369.418,1473.98,14,24
2012-09-23,2012,0,,IND,JAX,1404.52,1401.115,0.5971901200972657,0.4028098799027343,1382.433,1423.203,17,22
2012-09-23,2012,0,,DEN,HOU,1485.928,1587.28,0.44787533656212486,0.5521246634378751,1468.781,1604.427,25,31
2012-09-23,2012,0,,MIA,NYJ,1501.225,1509.089,0.5814920111895857,0.4185079888104143,1484.673,1525.642,20,23
2012-09-23,2012,0,,LAC,ATL,1581.083,1585.173,0.5867694092178838,0.4132305907821162,1542.233,1624.024,3,27
2012-09-23,2012,0,,MIN,SF,1419.881,1631.163,0.3010996535256946,0.6989003464743053,1457.089,1593.955,24,13
2012-09-23,2012,0,,NO,KC,1559.444,1425.762,0.7583593287454712,0.24164067125452882,1536.331,1448.876,24,27
2012-09-23,2012,0,,TEN,DET,1454.742,1517.654,0.503004837371147,0.496995162628853,1468.508,1503.887,44,41
2012-09-23,2012,0,,OAK,PIT,1434.052,1575.411,0.39184635652918637,0.6081536434708137,1451.52,1557.943,34,31
2012-09-23,2012,0,,BAL,NE,1614.968,1659.295,0.5297157777209108,0.47028422227908917,1621.426,1652.836,31,30
2012-09-23,2012,0,,WSH,CIN,1445.561,1491.543,0.5273417997010598,0.47265820029894023,1423.438,1513.665,31,38
2012-09-24,2012,0,,SEA,GB,1509.027,1624.272,0.42819153665310616,0.5718084633468938,1521.885,1611.415,14,12
2012-09-27,2012,0,,BAL,CLE,1621.426,1369.418,0.8611464423001567,0.1388535576998433,1626.474,1364.371,23,16
2012-09-30,2012,0,,LAR,SEA,1350.608,1521.885,0.3516533563775282,0.6483466436224719,1377.121,1495.372,19,13
2012-09-30,2012,0,,ATL,CAR,1624.024,1449.944,0.7983888810372809,0.2016111189627191,1628.019,1445.948,30,28
2012-09-30,2012,0,,BUF,NE,1473.98,1652.836,0.3417719340678128,0.6582280659321872,1453.06,1673.756,28,52
2012-09-30,2012,0,,ARI,MIA,1533.162,1484.673,0.6577526435862585,0.3422473564137415,1542.186,1475.649,24,21
2012-09-30,2012,0,,HOU,TEN,1604.427,1468.508,0.7607112257053578,0.23928877429464224,1618.543,1454.393,38,14
2012-09-30,2012,0,,DET,MIN,1503.887,1457.089,0.655557989960814,0.34444201003918595,1475.164,1485.812,13,20
2012-09-30,2012,0,,GB,NO,1611.415,1536.331,0.6913393448129437,0.3086606551870563,1615.437,1532.308,28,27
2012-09-30,2012,0,,JAX,CIN,1423.203,1513.665,0.463422695786294,0.536577304213706,1396.72,1540.148,10,27
2012-09-30,2012,0,,NYJ,SF,1525.642,1593.955,0.4952323542439887,0.5047676457560113,1490.48,1629.116,0,34
2012-09-30,2012,0,,PHI,NYG,1541.532,1612.368,0.49160211068342125,0.5083978893165788,1552.732,1601.168,19,17
2012-09-30,2012,0,,TB,WSH,1386.615,1423.438,0.5404612941627543,0.45953870583724565,1374.586,1435.468,22,24
2012-09-30,2012,0,,DEN,OAK,1468.781,1451.52,0.6162194820681465,0.3837805179318535,1494.423,1425.877,37,6
2012-09-30,2012,0,,KC,LAC,1448.876,1542.233,0.4592813721457364,0.5407186278542636,1422.664,1568.445,20,37
2012-10-01,2012,0,,DAL,CHI,1500.509,1518.65,0.5670295866492109,0.4329704133507891,1467.68,1551.48,18,34
2012-10-04,2012,0,,LAR,ARI,1377.121,1542.186,0.3598488027411424,0.6401511972588576,1413.445,1505.863,17,3
2012-10-07,2012,0,,CAR,SEA,1445.948,1495.372,0.5224006605808221,0.47759933941917787,1429.013,1512.307,12,16
2012-10-07,2012,0,,WSH,ATL,1435.468,1628.019,0.32426441421950447,0.6757355857804955,1422.721,1640.766,17,24
2012-10-07,2012,0,,SF,BUF,1629.116,1453.06,0.80021359748071,0.19978640251929003,1642.661,1439.515,45,3
2012-10-07,2012,0,,PIT,PHI,1557.943,1552.732,0.5996884148293465,0.40031158517065346,1566.467,1544.209,16,14
2012-10-07,2012,0,,NYG,CLE,1601.168,1364.371,0.8503416503783654,0.1496583496216346,1608.295,1357.243,41,27
2012-10-07,2012,0,,NE,DEN,1673.756,1494.423,0.8032123361829875,0.19678766381701251,1682.25,1485.929,31,21
2012-10-07,2012,0,,MIN,TEN,1485.812,1454.393,0.6353023516310208,0.3646976483689792,1508.02,1432.185,30,7
2012-10-07,2012,0,,KC,BAL,1422.664,1626.474,0.31022778714595367,0.6897722128540463,1414.573,1634.565,6,9
2012-10-07,2012,0,,JAX,CHI,1396.72,1551.48,0.3736241850651776,0.6263758149348224,1370.417,1577.782,3,41
2012-10-07,2012,0,,IND,GB,1382.433,1615.437,0.27545716162254624,0.7245428383774537,1404.183,1593.688,30,27
2012-10-07,2012,0,,NO,LAC,1532.308,1568.445,0.5414419047027438,0.4585580952972562,1551.132,1549.621,31,24
2012-10-07,2012,0,,CIN,MIA,1540.148,1475.649,0.6781878157672528,0.32181218423274716,1516.953,1498.845,13,17
2012-10-08,2012,0,,NYJ,HOU,1490.48,1618.543,0.41022875232569717,0.5897712476743029,1474.96,1634.063,17,23
2012-10-11,2012,0,,TEN,PIT,1432.185,1566.467,0.40159606054281155,0.5984039394571885,1449.316,1549.336,26,23
2012-10-14,2012,0,,BAL,DAL,1634.565,1467.68,0.7916396652542927,0.20836033474570725,1638.706,1463.538,31,29
2012-10-14,2012,0,,WSH,MIN,1422.721,1508.02,0.47082058456665227,0.5291794154333478,1450.12,1480.62,38,26
2012-10-14,2012,0,,PHI,DET,1544.209,1475.164,0.6838723191477367,0.3161276808522633,1524.017,1495.355,23,26
2012-10-14,2012,0,,NYJ,IND,1474.96,1404.183,0.6860238228931106,0.3139761771068894,1494.453,1384.689,35,9
2012-10-14,2012,0,,HOU,GB,1634.063,1593.688,0.6471619175589877,0.35283808244101234,1594.035,1633.716,24,42
2012-10-14,2012,0,,ARI,BUF,1505.863,1439.515,0.680506374433413,0.319493625566587,1485.797,1459.581,16,19
2012-10-14,2012,0,,CLE,CIN,1357.243,1516.953,0.3669800188565293,0.6330199811434707,1388.967,1485.229,34,24
2012-10-14,2012,0,,ATL,OAK,1640.766,1425.877,0.833573845098654,0.16642615490134605,1644.859,1421.784,23,20
2012-10-14,2012,0,,MIA,LAR,1498.845,1413.445,0.7038651771714406,0.2961348228285594,1506.53,1405.76,17,14
2012-10-14,2012,0,,TB,KC,1374.586,1414.573,0.5359345388665269,0.46406546113347313,1405.487,1383.671,38,10
2012-10-14,2012,0,,SF,NYG,1642.661,1608.295,0.6392237699192981,0.3607762300807019,1600.109,1650.847,3,26
2012-10-14,2012,0,,SEA,NE,1512.307,1682.25,0.3534061324755507,0.6465938675244494,1521.72,1672.837,24,23
2012-10-15,2012,0,,LAC,DEN,1549.621,1485.929,0.677173108994115,0.322826891005885,1513.876,1521.674,24,35
2012-10-18,2012,0,,SF,SEA,1600.109,1521.72,0.6953842522342152,0.3046157477657848,1612.003,1509.826,13,6
2012-10-21,2012,0,,TB,NO,1405.487,1551.132,0.38598284617622125,0.6140171538237787,1390.003,1566.617,28,35
2012-10-21,2012,0,,NYG,WSH,1650.847,1450.12,0.8219547440151255,0.17804525598487453,1655.96,1445.007,27,23
2012-10-21,2012,0,,NE,NYJ,1672.837,1494.453,0.8023474299325525,0.19765257006744752,1677.772,1489.519,29,26
2012-10-21,2012,0,,MIN,ARI,1480.62,1485.797,0.5852513818131969,0.4147486181868031,1497.413,1469.005,21,14
2012-10-21,2012,0,,HOU,BAL,1594.035,1638.706,0.5292224416487382,0.4707775583512618,1626.072,1606.669,43,13
2012-10-21,2012,0,,LAR,GB,1405.76,1633.716,0.28129437321880824,0.7187056267811918,1393.2,1646.276,20,30
2012-10-21,2012,0,,OAK,JAX,1421.784,1370.417,0.6614723249129166,0.33852767508708337,1430.698,1361.503,26,23
2012-10-21,2012,0,,BUF,TEN,1459.581,1449.316,0.6066518970346321,0.39334810296536793,1450.873,1458.024,34,35
